line,section_or_table,literal,value,category,source_file,source_key_or_derivation,source_value,mapping_scope,status,context
552,tab:t1,0.920722,0.920722,experiment output,train_model_v3/put/results_vix_history_v5/metrics.json,r2_log_filtered  [Table T1 / all_metrics_v5.csv row put/results_vix_history_v5],0.9207220131746577,global,ROUNDED-OK,Put  & VIX history & A & 0.962518 & 0.920722 & 0.557070 & 0.002429 \\
552,tab:t1,0.962518,0.962518,experiment output,train_model_v3/put/results_vix_history_v5/metrics.json,r2_price  [Table T1 / all_metrics_v5.csv row put/results_vix_history_v5],0.962517722894798,global,ROUNDED-OK,Put  & VIX history & A & 0.962518 & 0.920722 & 0.557070 & 0.002429 \\
553,tab:t1,0.002477,0.002477,experiment output,train_model_v3/put/results_vix_history_don_v5/metrics.json,mae_price  [Table T1 / all_metrics_v5.csv row put/results_vix_history_don_v5],0.002476588891978263,global,ROUNDED-OK,Put  & VIX history & B & 0.961502 & 0.917777 & 0.567323 & 0.002477 \\
553,tab:t1,0.567323,0.567323,experiment output,train_model_v3/put/results_vix_history_don_v5/metrics.json,rmse_log  [Table T1 / all_metrics_v5.csv row put/results_vix_history_don_v5],0.5673234049425143,global,ROUNDED-OK,Put  & VIX history & B & 0.961502 & 0.917777 & 0.567323 & 0.002477 \\
553,tab:t1,0.917777,0.917777,experiment output,train_model_v3/put/results_vix_history_don_v5/metrics.json,r2_log_filtered  [Table T1 / all_metrics_v5.csv row put/results_vix_history_don_v5],0.9177768074047696,global,ROUNDED-OK,Put  & VIX history & B & 0.961502 & 0.917777 & 0.567323 & 0.002477 \\
553,tab:t1,0.961502,0.961502,experiment output,train_model_v3/put/results_vix_history_don_v5/metrics.json,r2_price  [Table T1 / all_metrics_v5.csv row put/results_vix_history_don_v5],0.9615021758477855,global,ROUNDED-OK,Put  & VIX history & B & 0.961502 & 0.917777 & 0.567323 & 0.002477 \\
560,Main results across market-state inputs and architectures,0.922,0.922,experiment output,train_model_v3/call/results_spot_history_v5/metrics.json,r2_log_filtered  [rounded restatement of the Table T1 call/results_spot_history_v5 r2_log_filtered  [by-line review: call SPX-history architecture-A R2(log)]],0.9220195818490409,line,ROUNDED-OK,the headline log metric. Calls score 0.990--0.991 (surface) against 0.922--0.944 (SPX history) and
560,Main results across market-state inputs and architectures,0.944,0.944,experiment output,train_model_v3/call/results_spot_history_don_v5/metrics.json,r2_log_filtered  [rounded restatement of the Table T1 call/results_spot_history_don_v5 r2_log_filtered],0.9443903992004695,global,ROUNDED-OK,the headline log metric. Calls score 0.990--0.991 (surface) against 0.922--0.944 (SPX history) and
560,Main results across market-state inputs and architectures,0.990,0.99,experiment output,train_model_v3/call/results_vol_surface_don_v5/metrics.json,"r2_log_filtered  [rounded restatement of the Table T1 call/results_vol_surface_don_v5 r2_log_filtered  [by-line review: call IV-surface architecture-B R2(log), to three decimals]]",0.9902904454431337,line,ROUNDED-OK,the headline log metric. Calls score 0.990--0.991 (surface) against 0.922--0.944 (SPX history) and
560,Main results across market-state inputs and architectures,0.991,0.991,experiment output,train_model_v3/call/results_vol_surface_v5/metrics.json,"r2_log_filtered  [rounded restatement of the Table T1 call/results_vol_surface_v5 r2_log_filtered  [by-line review: call IV-surface architecture-A R2(log), to three decimals]]",0.9910440400919907,line,ROUNDED-OK,the headline log metric. Calls score 0.990--0.991 (surface) against 0.922--0.944 (SPX history) and
561,Main results across market-state inputs and architectures,0.902,0.902,experiment output,train_model_v3/put/results_spot_history_don_v5/metrics.json,r2_log_filtered  [rounded restatement of the Table T1 put/results_spot_history_don_v5 r2_log_filtered],0.9015526190235676,global,ROUNDED-OK,0.921--0.940 (VIX history); puts score 0.978--0.981 (surface) against 0.902--0.909 (SPX history) and
561,Main results across market-state inputs and architectures,0.909,0.909,experiment output,train_model_v3/put/results_spot_history_v5/metrics.json,r2_log_filtered  [rounded restatement of the Table T1 put/results_spot_history_v5 r2_log_filtered],0.9094101137091193,global,ROUNDED-OK,0.921--0.940 (VIX history); puts score 0.978--0.981 (surface) against 0.902--0.909 (SPX history) and
561,Main results across market-state inputs and architectures,0.921,0.921,experiment output,train_model_v3/call/results_vix_history_v5/metrics.json,r2_log_filtered  [rounded restatement of the Table T1 call/results_vix_history_v5 r2_log_filtered  [by-line review: call VIX-history architecture-A R2(log)]],0.921332575112781,line,ROUNDED-OK,0.921--0.940 (VIX history); puts score 0.978--0.981 (surface) against 0.902--0.909 (SPX history) and
561,Main results across market-state inputs and architectures,0.940,0.94,experiment output,train_model_v3/call/results_vix_history_don_v5/metrics.json,r2_log_filtered  [rounded restatement of the Table T1 call/results_vix_history_don_v5 r2_log_filtered],0.9398735672090671,global,ROUNDED-OK,0.921--0.940 (VIX history); puts score 0.978--0.981 (surface) against 0.902--0.909 (SPX history) and
561,Main results across market-state inputs and architectures,0.978,0.978,experiment output,train_model_v3/put/results_vol_surface_v5/metrics.json,"r2_log_filtered  [rounded restatement of the Table T1 put/results_vol_surface_v5 r2_log_filtered  [by-line review: put IV-surface architecture-A R2(log), to three decimals]]",0.9778980973298367,line,ROUNDED-OK,0.921--0.940 (VIX history); puts score 0.978--0.981 (surface) against 0.902--0.909 (SPX history) and
561,Main results across market-state inputs and architectures,0.981,0.981,experiment output,train_model_v3/put/results_vol_surface_don_v5/metrics.json,"r2_log_filtered  [rounded restatement of the Table T1 put/results_vol_surface_don_v5 r2_log_filtered  [by-line review: put IV-surface architecture-B R2(log), to three decimals]]",0.9812983540582504,line,ROUNDED-OK,0.921--0.940 (VIX history); puts score 0.978--0.981 (surface) against 0.902--0.909 (SPX history) and
562,Main results across market-state inputs and architectures,0.918,0.918,experiment output,train_model_v3/put/results_vix_history_don_v5/metrics.json,r2_log_filtered  [rounded restatement of the Table T1 put/results_vix_history_don_v5 r2_log_filtered],0.9177768074047696,global,ROUNDED-OK,0.918--0.921 (VIX history). SPX-history and VIX-history inputs are close to each other on both option
562,Main results across market-state inputs and architectures,0.921,0.921,experiment output,train_model_v3/put/results_vix_history_v5/metrics.json,r2_log_filtered  [puts' VIX-history range 0.918--0.921 (architecture A); L543's 0.921 is the call cell],0.9207220131746577,line,ROUNDED-OK,0.918--0.921 (VIX history). SPX-history and VIX-history inputs are close to each other on both option
567,Main results across market-state inputs and architectures,21,21.0,dataset/config/provenance,train_model_v3/call/results_spot_history_v5/config.json,grid_h  [trailing trading days in the SPX/VIX history windows],21.0,global,EXACT,"same-day cross-sectional reconstruction setting; the historical branches, whose 21-day windows end on"
571,Main results across market-state inputs and architectures,"344{,}192",344192.0,derived statistic,train_model_v3/call/results_vol_surface_v5/config.json,"J('train_model_v3/call/results_vol_surface_v5/config.json','fno_width') * 21 * 4 * J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim') + J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim')  [flattening-projection parameter count for the VIX history, 21x4 grid branch: fno_width * grid_h * grid_w * latent_dim + latent_dim  [by-line review: VIX-history first-layer flattening-projection parameter count]]",344192.0,line,DERIVED,"not parameter-matched (766{,}080 / 430{,}208 / 344{,}192 parameters in the first, grid-dependent"
571,Main results across market-state inputs and architectures,"430{,}208",430208.0,derived statistic,train_model_v3/call/results_vol_surface_v5/config.json,"J('train_model_v3/call/results_vol_surface_v5/config.json','fno_width') * 21 * 5 * J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim') + J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim')  [flattening-projection parameter count for the SPX history, 21x5 grid branch: fno_width * grid_h * grid_w * latent_dim + latent_dim  [by-line review: SPX-history first-layer flattening-projection parameter count]]",430208.0,line,DERIVED,"not parameter-matched (766{,}080 / 430{,}208 / 344{,}192 parameters in the first, grid-dependent"
571,Main results across market-state inputs and architectures,"766{,}080",766080.0,derived statistic,train_model_v3/call/results_vol_surface_v5/config.json,"J('train_model_v3/call/results_vol_surface_v5/config.json','fno_width') * 11 * 17 * J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim') + J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim')  [flattening-projection parameter count for the surface, 11x17 grid branch: fno_width * grid_h * grid_w * latent_dim + latent_dim  [by-line review: IV-surface first-layer flattening-projection parameter count]]",766080.0,line,DERIVED,"not parameter-matched (766{,}080 / 430{,}208 / 344{,}192 parameters in the first, grid-dependent"
576,Main results across market-state inputs and architectures,21,21.0,dataset/config/provenance,train_model_v3/call/results_spot_history_v5/config.json,grid_h  [trailing trading days in the SPX/VIX history windows],21.0,global,EXACT,the 21-day path; the correct reading of the VIX result is that \emph{this close-normalized
580,Main results across market-state inputs and architectures,0.7642,0.7642,experiment output,results/baselines_v5.json,"records.option_type=call&baseline=surface_spline.metrics.all.r2_log_filtered  [baseline table, call surface_spline  [by-line review: call IV-surface-spline baseline R2(log)]]",0.7641812033041802,line,ROUNDED-OK,"baseline we evaluated, 0.7904 (price-space $R^2 = 0.999809$), above the 0.7642 of spline"
580,Main results across market-state inputs and architectures,0.7904,0.7904,experiment output,results/baselines_v5.json,"records.option_type=call&baseline=vix_level_scaled_pxfit.metrics.all.r2_log_filtered  [baseline table, call vix_level_scaled_pxfit]",0.7904245616752839,global,ROUNDED-OK,"baseline we evaluated, 0.7904 (price-space $R^2 = 0.999809$), above the 0.7642 of spline"
580,Main results across market-state inputs and architectures,0.999809,0.999809,experiment output,results/baselines_v5.json,"records.option_type=call&baseline=vix_level_scaled_pxfit.metrics.all.r2_price  [baseline table, call vix_level_scaled_pxfit]",0.9998091473999837,global,ROUNDED-OK,"baseline we evaluated, 0.7904 (price-space $R^2 = 0.999809$), above the 0.7642 of spline"
585,Main results across market-state inputs and architectures,42,42.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,seed  [canonical seed for all twelve core runs],42.0,global,EXACT,"cells, and there the seed-42 gap to the historical configurations is much larger than the surface"
586,Main results across market-state inputs and architectures,0.000073,7.3e-05,experiment output,results/replication_seeds_v5.csv,"option_type=call,arch=A:r2_log_filtered_std  [three-seed replication table (seeds 42/43/44), call arch A  [by-line review: call architecture-A across-seed std of R2(log)]]",7.262310760514898e-05,line,ROUNDED-OK,branch's own dispersion. Call architecture A's across-seed standard deviation is 0.000073 against a gap
587,Main results across market-state inputs and architectures,0.07,0.07,derived statistic,train_model_v3/*/metrics.json,"J('train_model_v3/call/results_vol_surface_v5/metrics.json','r2_log_filtered') - J('train_model_v3/call/results_spot_history_v5/metrics.json','r2_log_filtered')  [0.991 - 0.922, call architecture A, surface minus SPX history]",0.06902445824294978,global,DERIVED,"of $0.991 - 0.922 \approx 0.07$ over SPX-history architecture A, and the least favorable of the four"
587,Main results across market-state inputs and architectures,0.922,0.922,experiment output,train_model_v3/call/results_spot_history_v5/metrics.json,r2_log_filtered  [rounded restatement of the Table T1 call/results_spot_history_v5 r2_log_filtered  [by-line review: call SPX-history architecture-A R2(log)]],0.9220195818490409,line,ROUNDED-OK,"of $0.991 - 0.922 \approx 0.07$ over SPX-history architecture A, and the least favorable of the four"
587,Main results across market-state inputs and architectures,0.991,0.991,experiment output,train_model_v3/call/results_vol_surface_v5/metrics.json,"r2_log_filtered  [rounded restatement of the Table T1 call/results_vol_surface_v5 r2_log_filtered  [by-line review: call IV-surface architecture-A R2(log), to three decimals]]",0.9910440400919907,line,ROUNDED-OK,"of $0.991 - 0.922 \approx 0.07$ over SPX-history architecture A, and the least favorable of the four"
588,Main results across market-state inputs and architectures,40,40.0,derived statistic,results/replication_seeds_v5.csv + train_model_v3/*/metrics.json,"min((J('train_model_v3/put/results_vol_surface_v5/metrics.json','r2_log_filtered') - J('train_model_v3/put/results_vix_history_v5/metrics.json','r2_log_filtered')) / float(C('results/replication_seeds_v5.csv','option_type=put,arch=A','r2_log_filtered_std')), (J('train_model_v3/put/results_vol_surface_v5/metrics.json','r2_log_filtered') - J('train_model_v3/put/results_spot_history_v5/metrics.json','r2_log_filtered')) / float(C('results/replication_seeds_v5.csv','option_type=put,arch=A','r2_log_filtered_std')))  [least favourable of the four replicated cells: the put/A surface-vs-history gap in units of the put/A across-seed SD (40.14; the other seven cell/branch combinations give 48 to 960)]",40.14275851497789,global,DERIVED,replicated cells still leaves the gap roughly 40 times the corresponding standard deviation. This
594,Architecture comparison: MLP head (A) vs.\ DeepONet (B),42,42.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,seed  [canonical seed for all twelve core runs],42.0,global,EXACT,"Table~\ref{tab:replication} reports mean $\pm$ standard deviation across seeds 42, 43, and 44 for the"
594,Architecture comparison: MLP head (A) vs.\ DeepONet (B),43,43.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5_seed43/config.json,seed  [replication seed],43.0,global,EXACT,"Table~\ref{tab:replication} reports mean $\pm$ standard deviation across seeds 42, 43, and 44 for the"
594,Architecture comparison: MLP head (A) vs.\ DeepONet (B),44,44.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5_seed44/config.json,seed  [replication seed],44.0,global,EXACT,"Table~\ref{tab:replication} reports mean $\pm$ standard deviation across seeds 42, 43, and 44 for the"
600,tab:replication,42,42.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,seed  [canonical seed for all twelve core runs],42.0,global,EXACT,"\caption{Three-seed replication (seeds 42, 43, 44), IV-surface branch only.}"
600,tab:replication,43,43.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5_seed43/config.json,seed  [replication seed],43.0,global,EXACT,"\caption{Three-seed replication (seeds 42, 43, 44), IV-surface branch only.}"
